2000,3.252277613885468E-12
4000,2.6977942102490715E-12
6000,3.777988755171436E-12
8000,4.964305633237131E-12
10000,5.857929141761531E-12
12000,7.770468712919865E-12
14000,9.027826819441031E-12
16000,1.0136033123941957E-11
18000,1.17067122662462E-11
20000,1.3449615865468444E-11
22000,1.4120135061190808E-11
24000,1.6336434427444145E-11
26000,1.9393486816454697E-11
28000,1.9827846031716943E-11
30000,2.3021231587705416E-11
32000,2.311498770168896E-11
34000,2.52143639301039E-11
36000,2.6855178081319764E-11
38000,2.7286384263192075E-11
40000,2.9162054993037146E-11
42000,3.216900745783846E-11
44000,3.520370439602516E-11
46000,3.6241221135213666E-11
48000,3.7599034996560476E-11
50000,4.1010053131174115E-11
52000,3.9410061880573724E-11
54000,4.145816134837332E-11
56000,4.549850274315759E-11
58000,4.620734461724396E-11
60000,4.4476169414053853E-11
62000,4.844483925126042E-11
64000,4.843183187830391E-11
66000,4.672150222262417E-11
68000,5.10199038572523E-11
70000,5.554511961491926E-11
72000,5.93207483134961E-11
74000,5.69648994641625E-11
76000,5.887202725318729E-11
78000,5.844601691507024E-11
80000,6.180767453400904E-11
82000,6.208013658692835E-11
84000,6.158419996182829E-11
86000,6.185937539981978E-11
88000,6.119892148603867E-11
90000,6.112145456427243E-11
92000,6.189324608385505E-11
94000,6.186024137377899E-11
96000,6.113105133209729E-11
98000,6.11372330538984E-11
100000,6.053556322882514E-11
