2000,0.005492974
4000,0.006556898
6000,0.004869176
8000,0.011307443
10000,0.005964212
12000,0.005345571
14000,0.005779937
16000,0.005624084
18000,0.006447469
20000,0.006372115
22000,0.016461295
24000,0.007075691
26000,0.008023249
28000,0.007705035
30000,0.008398354
32000,0.009380787
34000,0.009354933
36000,0.009512911
38000,0.009733472
40000,0.010370413
42000,0.010110721
44000,0.010598902
46000,0.010556126
48000,0.010985717
50000,0.01171365
52000,0.011662595
54000,0.011993645
56000,0.012920178
58000,0.013082104
60000,0.013178584
62000,0.014172775
64000,0.01405156
66000,0.014195765
68000,0.014154159
70000,0.015288612
72000,0.015073144
74000,0.015550735
76000,0.016235643
78000,0.016046601
80000,0.017141605
82000,0.01672803
84000,0.01716132
86000,0.017573066
88000,0.219133884
90000,0.017788813
92000,0.018847468
94000,0.01953543
96000,0.020379226
98000,0.019938289
100000,0.019942377
