2000,1.01064546E-10
4000,9.90032E-11
6000,1.4226947E-10
8000,1.7380555E-10
10000,2.3871494E-10
12000,2.8953354E-10
14000,3.1317607E-10
16000,3.6097833E-10
18000,4.1620177E-10
20000,4.6509968E-10
22000,5.352739E-10
24000,6.1052946E-10
26000,7.0059114E-10
28000,7.384798E-10
30000,8.6687096E-10
32000,8.5372476E-10
34000,9.447271E-10
36000,1.0230293E-9
38000,1.0306683E-9
40000,1.101622E-9
42000,1.1807507E-9
44000,1.2831255E-9
46000,1.3303417E-9
48000,1.3845837E-9
50000,1.4733309E-9
52000,1.5030737E-9
54000,1.5933248E-9
56000,1.6089082E-9
58000,1.72889E-9
60000,1.7218327E-9
62000,1.8117012E-9
64000,1.8753674E-9
66000,1.8183212E-9
68000,1.9366297E-9
70000,2.0977002E-9
72000,2.1555588E-9
74000,2.1741209E-9
76000,2.2250681E-9
78000,2.2449318E-9
80000,2.403395E-9
82000,2.3395073E-9
84000,2.3516045E-9
86000,2.3221756E-9
88000,2.424785E-9
90000,2.2513464E-9
92000,2.336013E-9
94000,2.3222682E-9
96000,2.334131E-9
98000,2.2853492E-9
100000,2.315405E-9
