2000,2.0212909124239784E-12
4000,1.980064029405426E-12
6000,2.8453894795887893E-12
8000,3.476111065658927E-12
10000,4.774298734133708E-12
12000,5.790670720706714E-12
14000,6.263521368232717E-12
16000,7.219566611205152E-12
18000,8.324035349893676E-12
20000,9.301993619814653E-12
22000,1.0705477615502445E-11
24000,1.2210589206418377E-11
26000,1.4011822813131403E-11
28000,1.4769595546582082E-11
30000,1.733741927800736E-11
32000,1.7074495151092606E-11
34000,1.8894541486957905E-11
36000,2.0460586558357362E-11
38000,2.061336656922208E-11
40000,2.2032440316621658E-11
42000,2.361501438841174E-11
44000,2.5662509894885943E-11
46000,2.660683451338741E-11
48000,2.769167339877754E-11
50000,2.946661803449047E-11
52000,3.0061473310638575E-11
54000,3.186649610853465E-11
56000,3.217816457734557E-11
58000,3.4577800622770384E-11
60000,3.4436653528757687E-11
62000,3.6234024669568045E-11
64000,3.750734833829483E-11
66000,3.636642320614669E-11
68000,3.8732594909163255E-11
70000,4.1954004714739314E-11
72000,4.311117685062982E-11
74000,4.3482417666496075E-11
76000,4.450136259492865E-11
78000,4.489863592027632E-11
80000,4.806790077083178E-11
82000,4.679014509179069E-11
84000,4.7032089334209107E-11
86000,4.644351125904223E-11
88000,4.8495700788464547E-11
90000,4.5026928852109906E-11
92000,4.6720258772836586E-11
94000,4.64453631110473E-11
96000,4.6682622212301793E-11
98000,4.5706984863613796E-11
100000,4.630809957717475E-11
