2000,3.407920753
4000,3.771798521
6000,4.487485049
8000,5.544036113
10000,5.878664235
12000,6.731672455
14000,8.164496776
16000,8.713633939
18000,9.345102713
20000,10.372941737
22000,10.7694752
24000,11.455484568
26000,12.839422984
28000,13.345210199
30000,13.820118684
32000,14.938117563
34000,15.496622925
36000,16.543637816
38000,17.196701113
40000,18.002192817
42000,18.6024664
44000,19.760519739
46000,20.751528917
48000,21.737475745
50000,22.413601614
52000,23.206110513
54000,23.431290577
56000,25.760101309
58000,25.626997907
60000,26.562104456
62000,27.38249487
64000,28.083583464
66000,28.516094483
68000,29.451073274
70000,30.396108255
72000,32.032099994
74000,31.713415407
76000,33.011377432
78000,33.673452353
80000,34.220508731
82000,35.792061332
84000,36.308523199
86000,37.780566703
88000,36.832308382
90000,39.458758046
92000,39.891843996
94000,40.871947033
96000,41.728720345
98000,42.523143788
100000,42.811146013
