2000,0.22312391
4000,0.17840457
6000,0.24165303
8000,0.3161365
10000,0.3492081
12000,0.35836682
14000,0.47304514
16000,0.5671397
18000,0.65414006
20000,0.7352709
22000,0.8197558
24000,1.0017784
26000,1.1144944
28000,1.0515423
30000,1.0762556
32000,1.1732016
34000,1.4222028
36000,1.5288842
38000,1.559535
40000,1.5764128
42000,1.7682445
44000,1.6342196
46000,1.7415031
48000,1.7789657
50000,1.8767527
52000,1.9577601
54000,1.9690794
56000,2.1009567
58000,2.1351197
60000,2.1952593
62000,2.4484417
64000,2.440031
66000,2.8383875
68000,2.719401
70000,2.588363
72000,2.6207078
74000,2.7038672
76000,3.6973917
78000,2.8502605
80000,3.1229427
82000,3.0315194
84000,2.9746706
86000,2.8955088
88000,2.9559457
90000,2.941819
92000,2.7096012
94000,2.4988964
96000,2.758159
98000,2.9296114
100000,2.9679513
