2000,0.003360884
4000,0.003380064
6000,0.003297641
8000,0.00310232
10000,0.003482048
12000,0.003022445
14000,0.003270058
16000,0.003892332
18000,0.003932821
20000,0.003445898
22000,0.006062435
24000,0.003366821
26000,0.00324482
28000,0.003168396
30000,0.003308331
32000,0.003687024
34000,0.003886782
36000,0.003520746
38000,0.003267478
40000,0.003245798
42000,0.003425165
44000,0.00330872
46000,0.003270593
48000,0.003833653
50000,0.003323613
52000,0.004027213
54000,0.003024714
56000,0.00367125
58000,0.005073406
60000,0.002994192
62000,0.003527976
64000,0.004897505
66000,0.003432103
68000,0.003524422
70000,0.005119095
72000,0.003308865
74000,0.004870708
76000,0.003181135
78000,0.00528995
80000,0.003331439
82000,0.004675577
84000,0.00324097
86000,0.004124223
88000,0.004484253
90000,0.003761394
92000,0.007257084
94000,0.007120984
96000,0.006920914
98000,0.008605371
100000,0.003018466
