2000,8.408240597
4000,3.160310033
6000,3.644670419
8000,4.467701216
10000,6.336094487
12000,6.619612246
14000,6.842366659
16000,7.393238517
18000,8.126605063
20000,9.063102961
22000,9.680858668
24000,10.318399977
26000,11.06410565
28000,11.775987224
30000,12.564053383
32000,13.317896967
34000,14.018186296
36000,14.728194835
38000,15.484720596
40000,16.300199659
42000,17.067320059
44000,17.780337801
46000,18.460785911
48000,19.234162502
50000,20.016582486
52000,20.659402799
54000,21.537754163
56000,22.193155435
58000,22.952712837
60000,23.76519739
62000,24.516220602
64000,25.124106153
66000,25.897465983
68000,26.828062569
70000,27.621583876
72000,29.940286309
74000,28.778293451
76000,29.663181259
78000,30.413877263
80000,31.032108657
82000,31.869426939
84000,32.559009378
86000,33.259957484
88000,34.096812404
90000,34.913122092
92000,35.447127997
94000,36.061378477
96000,37.123678576
98000,37.876005095
100000,38.474523262
