2000,0.2624485
4000,0.12815917
6000,0.23480678
8000,0.32489312
10000,0.35129002
12000,0.4723417
14000,0.56170416
16000,0.6116449
18000,0.69448406
20000,0.75989664
22000,0.85869855
24000,1.0378815
26000,1.1537305
28000,1.093975
30000,1.1181593
32000,1.2253243
34000,1.473574
36000,1.5809308
38000,1.6362884
40000,1.623883
42000,1.8450464
44000,1.6949791
46000,1.8124756
48000,1.7986147
50000,1.9504328
52000,2.0347707
54000,2.0521464
56000,2.1818764
58000,2.208898
60000,2.2763581
62000,2.5311117
64000,2.5290492
66000,2.8622224
68000,2.8048503
70000,2.6795745
72000,2.7156134
74000,2.794775
76000,3.8024006
78000,2.964269
80000,3.2328796
82000,3.1582937
84000,3.0980527
86000,2.9703996
88000,3.0053892
90000,3.0236897
92000,2.020971
94000,1.969551
96000,1.7859539
98000,1.8711834
100000,1.8805435
