2000,0.012274754
4000,0.013751100666666667
6000,0.015831751
8000,0.016513606
10000,0.018325564
12000,0.021570925666666668
14000,0.021526524333333335
16000,0.023789162333333332
18000,0.025628495666666667
20000,0.027247613666666667
22000,0.028555203666666668
24000,0.03099312233333333
26000,0.03265071533333334
28000,0.034466307333333335
30000,0.03834289266666666
32000,0.037812822333333336
34000,0.03979517933333333
36000,0.04160179866666667
38000,0.04350013233333333
40000,0.045705183
42000,0.04720218466666667
44000,0.049610222
46000,0.05094258166666666
48000,0.05283499366666666
50000,0.05443703133333333
52000,0.056360536999999995
54000,0.05860417366666667
56000,0.06031285966666666
58000,0.06083752033333333
60000,0.062571354
62000,0.06471166866666667
64000,0.06735571466666666
66000,0.06957814133333333
68000,0.07004201
70000,0.07379192166666666
72000,0.074057832
74000,0.07568985133333334
76000,0.077209964
78000,0.079545241
80000,0.08181435066666666
82000,0.08315961166666667
84000,0.08589209366666667
86000,0.087562453
88000,0.08885381799999999
90000,0.09094714500000001
92000,0.09291697533333333
94000,0.09497028233333334
96000,0.09688040199999999
98000,0.097935432
100000,0.10038443166666666
