2000,0.23100233
4000,0.11423245
6000,0.1638521
8000,0.20363635
10000,0.18011917
12000,0.2488175
14000,0.35169303
16000,0.38496712
18000,0.43738905
20000,0.48354477
22000,0.5440613
24000,0.6563801
26000,0.72976923
28000,0.6628204
30000,0.7096875
32000,0.7660108
34000,0.9239249
36000,0.9779323
38000,1.0073794
40000,1.0145091
42000,1.1390538
44000,1.0584404
46000,1.1256443
48000,1.1468636
50000,1.212785
52000,1.2637737
54000,1.2729673
56000,1.3395125
58000,1.3696738
60000,1.4097929
62000,1.5726199
64000,1.5716746
66000,1.8301315
68000,1.748504
70000,1.6574956
72000,1.6917295
74000,1.744107
76000,2.3774383
78000,1.821424
80000,1.9969584
82000,1.952086
84000,1.9164186
86000,1.8725771
88000,1.8616805
90000,1.871077
92000,1.904217
94000,1.8919884
96000,1.8753632
98000,1.8890548
100000,1.8993391
