2000,0.25338897
4000,0.13781819
6000,0.19365165
8000,0.2445861
10000,0.28235203
12000,0.359239
14000,0.42456183
16000,0.4619665
18000,0.5219477
20000,0.5790214
22000,0.6401029
24000,0.7928599
26000,0.8650413
28000,0.8107259
30000,0.84385014
32000,0.9225397
34000,1.1121533
36000,1.1926302
38000,1.237811
40000,1.2186925
42000,1.3964709
44000,1.2783645
46000,1.3639679
48000,1.3939658
50000,1.4602064
52000,1.5245104
54000,1.5134019
56000,1.6561427
58000,1.6400524
60000,1.7110581
62000,1.893114
64000,1.8834286
66000,2.184052
68000,2.083716
70000,2.0069113
72000,2.038357
74000,2.0880556
76000,2.152639
78000,2.1903281
80000,2.3959956
82000,2.349295
84000,2.3048437
86000,2.2571063
88000,2.3130717
90000,2.269421
92000,2.2813373
94000,2.2692537
96000,2.2763054
98000,2.2800965
100000,2.3161244
