2000,9.453398E-11
4000,7.848583E-11
6000,1.0031122E-10
8000,1.3000968E-10
10000,1.6416155E-10
12000,1.9178217E-10
14000,2.2857478E-10
16000,2.4199787E-10
18000,2.8287486E-10
20000,3.153518E-10
22000,3.5437325E-10
24000,3.952919E-10
26000,4.842717E-10
28000,4.880622E-10
30000,5.6506294E-10
32000,5.804677E-10
34000,6.201121E-10
36000,6.9059725E-10
38000,6.8171446E-10
40000,7.091259E-10
42000,7.7037465E-10
44000,8.391075E-10
46000,9.019088E-10
48000,9.454527E-10
50000,1.0093372E-9
52000,1.0111136E-9
54000,1.059734E-9
56000,1.1401766E-9
58000,1.1474525E-9
60000,1.1451906E-9
62000,1.2052668E-9
64000,1.2715181E-9
66000,1.2245763E-9
68000,1.2844285E-9
70000,1.4096523E-9
72000,1.4760321E-9
74000,1.4218368E-9
76000,1.5067001E-9
78000,1.5139748E-9
80000,1.5907452E-9
82000,1.583594E-9
84000,1.559486E-9
86000,1.5822708E-9
88000,1.5790079E-9
90000,1.5460607E-9
92000,1.5873367E-9
94000,1.5746363E-9
96000,1.5770024E-9
98000,1.5487089E-9
100000,1.5307775E-9
